label,area,centroid-0,centroid-1,equivalent_diameter,bbox_area,convex_area,filled_area,major_axis_length,minor_axis_length,bbox-0,bbox-1,bbox-2,bbox-3,weighted_centroid-0,weighted_centroid-1,coords,eccentricity,euler_number,extent,feret_diameter_max,max_intensity,mean_intensity,min_intensity,orientation,perimeter,solidity,Fluorescence_Intensity,filtered_GMM_stemness
57,5120.0,1282.0044921875,461.3416015625,80.74024070464513,6745.0,5197.0,5120.0,99.76492898099212,65.48729118311111,1246,414,1317,509,1281.140034545664,461.8348460217986,"[[1246  471]
 [1246  472]
 [1246  473]
 ...
 [1316  449]
 [1316  450]
 [1316  451]]",0.7543991604954836,1,0.7590808005930318,101.23734488813898,0.16088083006844164,0.09314274752578892,0.04517283417300358,-1.1972053129368385,274.69343417595167,0.9851837598614586,0.0,0.0
58,6063.0,1120.9153884215734,820.7362691736764,87.86154653617982,7636.0,6153.0,6063.0,94.30270769631046,82.11615567029702,1080,777,1163,869,1120.1285239532078,822.7513996099024,"[[1080  800]
 [1080  801]
 [1080  802]
 ...
 [1162  824]
 [1162  825]
 [1162  826]]",0.49168705057519574,1,0.7940020953378732,95.77055915050303,0.1435372032971898,0.08351548941530819,0.030054146687048172,1.2020279014027608,289.76450198781714,0.985372988785958,22.08322270542458,1.0
59,4037.0,1781.4305177111717,1095.5558583106267,71.69426784684987,6586.0,4295.0,4037.0,86.36276095403744,64.8680588222971,1750,1050,1824,1139,1780.9040175567645,1095.015868367614,"[[1750 1067]
 [1750 1068]
 [1750 1069]
 ...
 [1822 1097]
 [1823 1095]
 [1823 1096]]",0.6601754205662806,1,0.6129668994837534,93.30058949438637,0.20721235283660874,0.1482460607945132,0.036589450263362654,1.0498156584449772,265.7645019878171,0.939930151338766,3.4780804150453957,0.0
60,2864.0,1301.691340782123,1568.9612430167597,60.38673741908488,3819.0,2915.0,2864.0,70.01264710326492,52.32968533756043,1267,1540,1334,1597,1302.043624779485,1569.285935753597,"[[1267 1572]
 [1267 1573]
 [1267 1574]
 ...
 [1333 1569]
 [1333 1570]
 [1333 1571]]",0.6643384421889086,1,0.7499345378371302,70.68238818828917,0.42095901637774097,0.24004943678639076,0.09956927655828018,-0.4372540020473203,201.82337649086284,0.9825042881646655,0.7989929045548181,0.0
61,5495.0,1634.9808917197452,1649.0260236578708,83.64479241602383,7470.0,5583.0,5495.0,97.30914961405355,72.38120375029357,1589,1606,1679,1689,1632.4322274928063,1651.3212365207257,"[[1589 1665]
 [1589 1666]
 [1589 1667]
 ...
 [1678 1641]
 [1678 1642]
 [1678 1643]]",0.6683718436347115,1,0.7356091030789826,100.43903623591775,0.38581084516005154,0.22210456749991758,0.06773108561289465,-0.6855286115448304,282.2497833620557,0.984237864947161,0.3504234378576333,0.0
62,5053.0,767.6615871759351,1573.615871759351,80.21022016892097,6400.0,5144.0,5053.0,104.1219944477273,62.75047611716093,715,1540,815,1604,766.4407051220212,1573.8140694601261,"[[ 715 1585]
 [ 715 1586]
 [ 715 1587]
 ...
 [ 814 1559]
 [ 814 1560]
 [ 814 1561]]",0.7979957885827553,1,0.78953125,106.04244433244644,0.2075996140551949,0.13202282844016483,0.052109317219769594,-0.2481183885349998,278.89444430272835,0.9823094867807154,0.0,0.0
63,1568.0,1561.8654336734694,1719.1677295918366,44.68153540496046,2009.0,1623.0,1568.0,50.4728621246076,39.89060706527998,1538,1699,1587,1740,1562.1940870109563,1718.9751144865113,"[[1538 1715]
 [1538 1716]
 [1538 1717]
 ...
 [1586 1717]
 [1586 1718]
 [1586 1719]]",0.6126714284226491,1,0.7804878048780488,50.96076922496363,0.36314469916547537,0.2513196685445824,0.15298994451435247,0.08474174894014833,150.22539674441617,0.9661121380160197,0.23672846570534828,0.0
64,5292.0,804.4126984126984,1221.7210884353742,82.08522199969055,6528.0,5382.0,5292.0,98.25891867445293,69.21280512728256,756,1190,852,1258,806.4702886023368,1222.5655693243145,"[[ 756 1218]
 [ 757 1211]
 [ 757 1212]
 ...
 [ 851 1216]
 [ 851 1217]
 [ 851 1218]]",0.7098110896266383,1,0.8106617647058824,96.87620966986684,0.22866421628719635,0.1388979369106143,0.03404505271628943,0.029369927683657555,278.8944443027283,0.9832775919732442,31.286861982146945,1.0
65,3342.0,1703.068222621185,1801.0598444045481,65.23163771135073,5103.0,3584.0,3342.0,75.54153464567842,58.4126097958935,1670,1756,1733,1837,1701.4736802038308,1797.8486515180607,"[[1670 1796]
 [1670 1797]
 [1670 1798]
 ...
 [1732 1801]
 [1732 1802]
 [1732 1803]]",0.634099376356564,1,0.6549088771310994,81.30190649671138,0.2359482649501988,0.10234250012961844,0.03911960179468724,-1.1804522247365226,232.10764773832474,0.9324776785714286,0.0,0.0
66,10284.0,1743.4091793076625,1266.2094515752626,114.42899754020574,14224.0,10431.0,10284.0,130.07727854640305,101.21640400033195,1689,1206,1801,1333,1743.7343730010173,1269.120542280545,"[[1689 1263]
 [1689 1264]
 [1689 1265]
 ...
 [1800 1258]
 [1800 1259]
 [1800 1260]]",0.6281092465294981,1,0.7230033745781778,130.77079184588584,0.2608453112551779,0.16886497651639437,0.04744715430568375,-1.0137764896858446,383.78888860545663,0.9859073914293932,2.0669108110170136,0.0
67,5696.0,887.2942415730337,618.6409761235955,85.16086217747849,6992.0,5777.0,5696.0,93.39422670044378,77.88150399318555,850,573,926,665,886.6680296157401,619.6492259526249,"[[850 618]
 [850 619]
 [850 620]
 ...
 [925 618]
 [925 619]
 [925 620]]",0.5519146202520336,1,0.8146453089244852,93.55746896961247,0.1604731816847296,0.1130051687245792,0.05853606097016624,-1.4421969773920518,282.79393923934,0.9859788817725463,45.17656214236667,1.0
68,5416.0,1867.262740029542,1743.0976735598229,83.04134737759041,6776.0,5485.0,5416.0,91.88027021911448,75.20781349507585,1824,1706,1912,1783,1866.662139807677,1742.9043397790376,"[[1824 1739]
 [1824 1740]
 [1824 1741]
 ...
 [1911 1736]
 [1911 1737]
 [1911 1738]]",0.5744474087650123,1,0.7992916174734357,94.66784036831093,0.11305768216966261,0.0698059207189011,0.027960103747934565,-0.44085847319967175,273.86500705120545,0.9874202370100273,0.0,0.0
69,4168.0,1477.7696737044146,555.4880038387716,72.84821495723939,6141.0,4653.0,4168.0,89.21247002510961,62.99833969323357,1444,506,1513,595,1477.0726788874665,554.8857800829982,"[[1444  546]
 [1444  547]
 [1444  548]
 ...
 [1512  533]
 [1512  534]
 [1512  535]]",0.7080516048219136,1,0.6787168213645987,102.08329931972223,0.2623367856347011,0.17708176973131223,0.0708636371900252,-0.8605773886173947,272.3380951166243,0.895766172361917,39.62269779507134,1.0
70,2658.0,1375.5801354401806,1699.3374717832958,58.17448504203593,4582.0,3428.0,2658.0,67.12257159201822,58.87879236208362,1336,1671,1415,1729,1374.989813791114,1699.6791793749094,"[[1336 1695]
 [1337 1694]
 [1337 1695]
 ...
 [1413 1715]
 [1414 1673]
 [1414 1714]]",0.4801558370650099,1,0.5800960279353994,82.00609733428362,0.2914027813484788,0.1743065709754915,0.07124519533947385,0.3082030736949337,256.9716087690037,0.7753792298716453,0.62221713588159,0.0
71,994.0,1586.582494969819,1700.5855130784707,35.575273821388244,2000.0,1314.0,994.0,49.10613391077299,31.960733508392007,1556,1684,1606,1724,1584.1887273774782,1699.3437254460805,"[[1556 1697]
 [1556 1698]
 [1556 1699]
 ...
 [1605 1705]
 [1605 1706]
 [1605 1707]]",0.7592062379601917,1,0.497,51.419840528729765,0.4255669711102157,0.26347226001020907,0.12933099644259985,0.5023640979829664,150.5035713374682,0.756468797564688,0.31229114213778897,0.0
72,3984.0,1850.438253012048,1275.250753012048,71.22209170071382,5148.0,4054.0,3984.0,79.67834269118097,63.88746295464876,1817,1236,1883,1314,1850.2928449642134,1275.5202587349077,"[[1817 1277]
 [1817 1278]
 [1817 1279]
 ...
 [1881 1285]
 [1881 1286]
 [1882 1279]]",0.5975694367818728,1,0.7738927738927739,81.70679286326198,0.18530184261788837,0.13143590556734044,0.07874973094208398,-1.224685426915447,236.5512985522207,0.9827331031080414,3.2992446784161134,0.0
